"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"online","online","ENG",", el consumo de periódicos online se ha incrementado un 35","20minutos","https://www.20minutos.es/noticia/4259601/0/internet-y-el-aislamiento-gracias-a-la-vida-digital-estamos-superando-la-nueva-situacion-social-laboral-y-sanitaria/","Saturday, 16 May 2020",,,
"online","online","ENG","... Además, el tercer encuentro online del ciclo Conversaciones: ¿","abc","https://www.abc.es/cultura/arte/abci-visita-virtual-museos-espanoles-internacional-202005180052_noticia.html","Monday, 18 May 2020",,,
"online","online","ENG","de proximidad y el canal online, continúa. ","eldiario","https://www.eldiario.es/economia/regionales-DIA-Mercadona-Carrefour-confinamiento_0_1026098045.html","Monday, 11 May 2020",,,
"online","online","ENG","sus productos tanto de manera online como física, ya que","elpais","https://elpais.com/economia/2020-05-18/vuelven-los-sorteos-de-la-loteria-bonoloto-y-primitiva.html","Monday, 18 May 2020",,,
"online","online","ENG",". . Apostar por el canal online. . Durante los últimos meses","elpais","https://elpais.com/economia/estar-donde-estes/2020-05-29/como-dar-salida-al-stock-acumulado-durante-el-confinamiento.html","Friday, 29 May 2020",,,
"online","online","ENG","observar usuarios que publican nuevas estafas online por SMS y email. También","abc","https://www.abc.es/tecnologia/informatica/soluciones/abci-soluciones-ciberseguridad-ideales-para-empresa-202005210154_noticia.html","Thursday, 21 May 2020",,,
"online","online","ENG","casa con los productos que ofrecemos online. Una buena noticia,","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-04/peluquerias-noticias-coronavirus-reapertura_2578327/","Monday, 04 May 2020",,,
"online","online","ENG","de Qustodio, la actividad online entre ellos aumentó un 180","20minutos","https://www.20minutos.es/noticia/4272661/0/instragram-pierde-el-trono-ante-tiktok-entre-los-mas-jovenes-durante-el-confinamiento/","Thursday, 28 May 2020",,,
"online","online","ENG","sus programas educativos a una formación online o mixta, las universidades cuentan","20minutos","https://www.20minutos.es/noticia/4253801/0/la-mitad-de-las-universidades-anadiran-la-modalidad-online-en-algunos-de-sus-estudios-a-raiz-de-la-covid-19/","Tuesday, 19 May 2020",,,
"online","online","ENG","como un club de lectura online. Se trata de multiplicar","elpais","https://elpais.com/cultura/2020-05-07/la-pirateria-de-libros-viaja-por-los-moviles-y-se-salta-el-confinamiento.html","Thursday, 07 May 2020",,,
"online","online","ENG","Un viaje «online» al Madrid medieval a través","abc","https://www.abc.es/espana/madrid/abci-viaje-online-madrid-medieval-traves-castillos-202005040027_noticia.html","Monday, 04 May 2020 00:27:53 +0200",,,
"online","online","ENG","prolongar la duración, establecer reservas online para varias personas y garantizar que","eldiario","https://www.eldiario.es/cultura/drama-pandemia-causa-microteatro-renovarse_0_1025397798.html","Saturday, 09 May 2020",,,
"online","online","ENG","sus propuestas, en su mayoría online, para disfrutar desde casa.","abc","https://www.abc.es/cultura/arte/abci-visita-virtual-museos-espanoles-internacional-202005180052_noticia.html","Monday, 18 May 2020",,,
"online","online","ENG","es una plataforma de impresión online que permite a los establecimientos","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-04/camioneros-donde-descansar-comer-bra_2574140/","Monday, 04 May 2020",,,
"online","online","ENG","los beneficios de las transacciones online se han vuelto más evidentes","elpais","https://elpais.com/cultura/2020-05-06/el-arte-instala-sus-espacios-de-venta-en-internet.html","Wednesday, 06 May 2020",,,
"online","online","ENG","casa», el programa «online» de la Filmoteca durante el","abc","https://www.abc.es/espana/madrid/abci-legado-codorniz-como-nexo-intergeneracional-humor-absurdo-202005280110_noticia.html","Thursday, 28 May 2020",,,
"online","online","ENG","hogares que se han pasado al online, cerca de la mitad (","20minutos","https://www.20minutos.es/noticia/4271308/0/los-espanoles-se-enganchan-como-nunca-a-internet-75-horas-semanales-conectados-20-de-ellas-a-doble-pantalla/","Wednesday, 27 May 2020",,,
"online","online","ENG","acompañado esas sesiones de comparecencias online sentado junto a su piano","elpais","https://elpais.com/gente/2020-05-21/el-compositor-que-se-hizo-de-oro-con-los-musicales.html","Wednesday, 20 May 2020",,,
"online","online","ENG","de por sí nutridas actividades online. El confinamiento se ha","elpais","https://elpais.com/cultura/2020-05-17/una-jornada-de-museos-por-el-ciberespacio.html","Sunday, 17 May 2020",,,
"online","online","ENG","los canales que proporcionan plataformas online como Koyac o la propia","elpais","https://elpais.com/cultura/2020-05-10/las-galerias-se-preparan-para-retomar-la-actividad.html","Sunday, 10 May 2020",,,
"online","online","ENG","que en Telecinco. La plataforma online Amazon Prime Video ha anunciado que","20minutos","https://www.20minutos.es/noticia/4264942/0/los-nuevos-episodios-de-la-que-se-avecina-se-estrenaran-en-amazon-cinco-meses-antes-que-en-telecinco/","Thursday, 21 May 2020",,,
"online","online","ENG","En general, los compradores online se preocupan por la seguridad","20minutos","https://www.20minutos.es/noticia/4262141/0/el-62-de-los-espanoles-afirma-realizar-mas-compras-online-con-la-pandemia/","Wednesday, 20 May 2020",,,
"online","online","ENG","tabaco y alcohol cuando paguemos online?, se pregunta","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-29/vigilancia-ciudadan-china-coronavirus_2614984/","Friday, 29 May 2020",,,
"online","online","ENG",". . Cadenas de cable y plataformas online. . En estas fechas las novedades","elpais","https://elpais.com/television/2020-05-07/que-series-han-sido-renovadas-y-canceladas.html","Thursday, 07 May 2020",,,
"online","online","ENG","cómodo superar una entrevista de trabajo online. Actualiza tus datos en la","20minutos","https://www.20minutos.es/noticia/4248384/0/como-superar-una-entrevista-de-trabajo-online/","Tuesday, 19 May 2020",,,
"online","online","ENG","servirá que aceptes entrevistas de trabajo online si no cuentas con las últimas","20minutos","https://www.20minutos.es/noticia/4248384/0/como-superar-una-entrevista-de-trabajo-online/","Tuesday, 19 May 2020",,,
"online","online","ENG","una completa programación de conciertos «online» y espectáculos de humor en","abc","https://www.abc.es/cultura/musica/abci-musica-busca-volver-normalidad-nueva-forma-hacer-conciertos-202005180052_noticia.html","Monday, 18 May 2020",,,
"online","online","ENG","tabú de comprar carne fresca online, más aún para un","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-09/coronavirus-ganaderos-chuleton-restaurantes_2587107/","Saturday, 09 May 2020",,,
"online","online","ENG","compaginará el formato presencial y el online con la presencia y la fuerza","eldiario","https://www.eldiario.es/aragon/cultura/Festival_de_Cine_de_Huesca-cine-autocine-Isabel_Coixet-Anna_Castillo-cine_online-cine_en_casa-Marcelino_el_mejor_payaso_del_mundo_0_1030997182.html","Tuesday, 26 May 2020",,,
"online","online","ENG","de ser presencial, a mayoritariamente online, estos Chromebooks cobran más sentido","abc","https://www.abc.es/tecnologia/informatica/hardware/abci-ventajas-y-desventajas-chromebook-ordenadores-portatiles-baratos-202005181415_noticia.html","Monday, 18 May 2020",,,
"online","online","ENG","horarios y se recomendará la venta online de la entrada y, en","abc","https://www.abc.es/cultura/abci-estas-normas-seguir-rodajes-bibliotecas-museos-y-espectaculos-fase-1-desescalada-202005091731_noticia.html","Saturday, 09 May 2020",,,
"online","online","ENG",". . Consejos para que tu entrevista online sea un éxito. . Lo primordial","20minutos","https://www.20minutos.es/noticia/4248384/0/como-superar-una-entrevista-de-trabajo-online/","Tuesday, 19 May 2020",,,
"online","online","ENG","los consumidores comparan antes de comprar online.. . A pesar de que","20minutos","https://www.20minutos.es/noticia/4256313/0/rebajas-tiendas-fisicas-restringidas/","Wednesday, 13 May 2020",,,
"online","online","ENG",", el teatro sigue su actividad online, como tantas otras instituciones culturales","abc","https://www.abc.es/cultura/teatros/abci-pandemia-podria-acabar-shakespeares-globe-theatre-202005200146_noticia.html","Wednesday, 20 May 2020",,,
"online","online","ENG","caso como en el del canal online, la clave está en fidelizar","eldiario","https://www.eldiario.es/economia/regionales-DIA-Mercadona-Carrefour-confinamiento_0_1026098045.html","Monday, 11 May 2020",,,
"online","online","ENG","horas de pantallas, de juegos online, mayor permisividad en los horarios","eldiario","https://www.eldiario.es/consumoclaro/cuidarse/Ninos-miedo-pasear-desescalada-ayudarlos_0_1028548113.html","Monday, 18 May 2020",,,
"online","online","ENG","protagonizar un webinar, unas conferencias online para debatir con la sociedad","eldiario","https://www.eldiario.es/politica/Rivera-Ciudadanos-dimision-regreso_0_1026797955.html","Saturday, 16 May 2020",,,
"online","online","ENG","también ensayaron la oferta de docencia online sincrónica, es decir en directo","elconfidencial","https://www.elconfidencial.com/espana/2020-05-10/universitarios-de-hasta-90-anos-rompen-brecha-digital-durante-confinamiento_2588279/","Sunday, 10 May 2020",,,
"online","online","ENG",". . Consejos para unas compras online más seguras. . El Banco","20minutos","https://www.20minutos.es/noticia/4270776/0/consejos-ciberseguridad-comprar-por-internet/","Wednesday, 27 May 2020",,,
"online","online","ENG","caso de Bankia, las compras online llevan semanas creciendo un 30%","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-29/consumo-tarjetas-recupera-niveles-precovid-fase1_2615204/","Friday, 29 May 2020",,,
"online","online","ENG","proximidad para crecer y el online sigue registrando récords históricos,","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-11/mercadona-mantiene-liderazgo-dia-mejoran-alarma_2588967/","Monday, 11 May 2020",,,
"online","online","ENG","competición se hayan estrenado solamente online debido a la crisis del","elconfidencial","https://www.elconfidencial.com/cultura/cine/2020-05-11/premios-goya-2021-estrenos-peliculas-online-coronavirus_2589112/","Monday, 11 May 2020",,,
"online","online","ENG","de que pueda haber rebajas online va a generar un claro","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-12/rebajas-online-gobierno-prohibe-evitar-contagios_2589644/","Tuesday, 12 May 2020",,,
"online","online","ENG","en la oferta de asistencia sanitaria online, comenzaba a despuntar tímidamente antes","elpais","https://elpais.com/economia/2020-05-09/las-zonas-oscuras-de-la-telemedicina.html","Saturday, 09 May 2020",,,
"online","online","ENG","actuaciones ya no se encuentran online ). A través de","elpais","https://elpais.com/cultura/2020-05-13/once-musicos-cantan-los-once-anos-sin-antonio-vega.html","Wednesday, 13 May 2020",,,
"online","online","ENG","de reapertura. Tener catálogo online o no ha marcado una","elconfidencial","https://www.elconfidencial.com/espana/2020-05-05/coronavirus-dificultades-fase0-tiendas-comercio_2579120/","Tuesday, 05 May 2020",,,
"online","online","ENG","instituciones patrocinadoras.. . El formato online del concurso de cortometrajes mantendrá inalterado","eldiario","https://www.eldiario.es/aragon/cultura/Festival-cine-huesca-autocine_0_1023647967.html","Monday, 04 May 2020",,,
"online","online","ENG","centros educativos, en una mezcla online y presencial para cursos que titulan","eldiario","https://www.eldiario.es/eldiarioex/recupera-actividad-social-economica-mantener_0_1030297299.html","Saturday, 23 May 2020",,,
"online","online","ENG","España en implantar el aprendizaje online en sus programas de Máster","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-25/tecnologia-formacion-continua-eoi-bra_2603096/","Monday, 25 May 2020",,,
"online","online","ENG","ofrece el MET en su programación online. Se puede ver desde la","abc","https://www.abc.es/cultura/musica/abci-placido-domingo-readmitido-virtualmente-metropolitan-nueva-york-202005172010_noticia.html","Sunday, 17 May 2020",,,
"online","online","ENG",". . Incremento de la reputación online.. . Comunicación directa con","elpais","https://elpais.com/economia/2020/05/07/actualidad/1588839803_744540.html","Thursday, 07 May 2020",,,
"online","online","ENG","Los estrenos online competirán en los Oscar y los","eldiario","https://www.eldiario.es/cultura/cine/cambiando-pandemia-forma_0_1026797605.html","Saturday, 16 May 2020",,,
"online","online","ENG","+2,83%). El comercio online de Mercadona analizado por Netrivals es","eldiario","https://www.eldiario.es/economia/pandemia-supermercados-Consum-Carrefour-subieron_0_1030997354.html","Monday, 25 May 2020",,,
"online","online","ENG","en la web del comercio online, nunca es bueno reutilizar","20minutos","https://www.20minutos.es/noticia/4270776/0/consejos-ciberseguridad-comprar-por-internet/","Wednesday, 27 May 2020",,,
"online","online","ENG",". . La agencia de viajes online española Destinia ha detectado un","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/05/24/5eca1a12fdddffbe478b461b.html","Monday, 25 May 2020",,,
"online","online","ENG","adaptar su negocio a un servicio online o para reorientarlo dentro del sector","eldiario","https://www.eldiario.es/zonacritica/futuro-ahora_6_1025107490.html","Friday, 08 May 2020",,,
"online","online","ENG","competir excepcionalmente a los estrenos online. La junta directiva de","elconfidencial","https://www.elconfidencial.com/cultura/cine/2020-05-11/premios-goya-2021-estrenos-peliculas-online-coronavirus_2589112/","Monday, 11 May 2020",,,
"online","online","ENG","los estudiantes en los exámenes online y ha recordado que el","eldiario","https://www.eldiario.es/sociedad/Puede-cualquier-persona-tomarnos-temperatura_0_1026447555.html","Tuesday, 12 May 2020",,,
"online","online","ENG","también se pasa al formato online, tras la decisión del","eldiario","https://www.eldiario.es/cultura/videojuegos-Tokyo-Game-Show-COVID-19_0_1025047540.html","Friday, 08 May 2020",,,
"online","online","ENG",". . La famosa tienda de ropa online SHEIN también ofrece la posibilidad de","20minutos","https://www.20minutos.es/noticia/4272450/0/adidas-mango-marcas-ropa-venden-mascarillas-online/","Thursday, 28 May 2020",,,
"online","online","ENG","de sus 480.000 estudiantes será online, con excepciones para algunos","abc","https://www.abc.es/internacional/abci-trump-dice-estar-total-desacuerdo-fauci-y-critica-experto-juega-bandas-202005140212_noticia.html","Thursday, 14 May 2020",,,
"online","online","ENG","en las que se puede participar online. Entre ellas, se encuentran","eldiario","https://www.eldiario.es/andalucia/Extenda-servicios-TV-jornadas-acciones_0_1022598077.html","Saturday, 02 May 2020 11:38:12 +0200",,,
"online","online","ENG","tampoco, sólo en algunos bancos online. La opción más barata ahora","elconfidencial","https://www.elconfidencial.com/mercados/2020-05-09/como-invertir-siguiendo-recomendacion-warren-buffett_2587096/","Saturday, 09 May 2020",,,
