"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"pool","pool","ENG","de 83,3 euros de junio.. . Por franjas horarias, el precio del 'pool', en el que se casa la oferta de los productores con la demanda","elpais","https://elpais.com/economia/2021-08-19/el-precio-de-la-luz-vuelve-a-rozar-maximos-este-viernes.html","Thursday, 19 August 2021","economia","292","293"
"pool","pool","ENG","electricidad de OMIP apuntan a que en el último trimestre del año los precios del pool eléctrico serán aún más elevados que los actuales, por encima de los 126 euros","eldiario","https://www.eldiario.es/economia/subida-luz-dispara-ipc-agosto-3-3-maximo-decada_1_8256515.html","Monday, 30 August 2021","economia","707","708"
"pool","pool","ENG","un año, según datos de OMIE recogidos por Europa Press.. . El 'pool' eléctrico registrará para este jueves 12 de agosto un precio medio de 115,83 euros","elconfidencial","https://www.elconfidencial.com/economia/2021-08-11/el-precio-de-la-luz-se-desboca-este-jueves-a-su-cuarto-record-consecutivo-en-plena-ola-de-calor_3226823/","Wednesday, 11 August 2021","economia","222","223"
"pool","pool","ENG","se paga en España por la electricidad es mucho más perceptible. El precio del pool, que en España se usa de referencia para calcular la tarifa regulada a la","elpais","https://elpais.com/economia/2021-08-12/el-precio-de-la-luz-batira-records-este-viernes-por-quinto-dia-consecutivo.html","Thursday, 12 August 2021","economia","355","356"
"pool","pool","ENG","año pasado.. . Además, en lo que va de agosto, el 'pool' ha registrado ya siete nuevos récords, incluidos los primeros cuatro días de esta","elconfidencial","https://www.elconfidencial.com/economia/2021-08-11/el-precio-de-la-luz-se-desboca-este-jueves-a-su-cuarto-record-consecutivo-en-plena-ola-de-calor_3226823/","Wednesday, 11 August 2021","economia","388","389"
"pool","pool","ENG","libre (17 millones), no se están viendo afectados por esta subida del pool. . En un comunicado, Aelec ha recordado que los altos precios del mercado mayorista","elconfidencial","https://www.elconfidencial.com/economia/2021-08-11/las-electricas-piden-desvincular-tarifa-de-la-luz-de-los-precios-de-mercado_3226643/","Wednesday, 11 August 2021","economia","128","129"
"pool","pool","ENG","volatilidad.. . Las eléctricas aseguran que no se están beneficiando del encarecimiento del 'pool'. . En la nota, Aelec ha defendido la actividad y el papel de","elconfidencial","https://www.elconfidencial.com/economia/2021-08-11/las-electricas-piden-desvincular-tarifa-de-la-luz-de-los-precios-de-mercado_3226643/","Wednesday, 11 August 2021","economia","287","288"
"pool","pool","ENG","de agosto, fuera del periodo de sesiones.. . Este mes, el 'pool' ha pulverizado todos los récords vistos hasta ahora, apuntando a un precio medio","elconfidencial","https://www.elconfidencial.com/espana/2021-08-29/ribera-acude-al-congreso-para-dar-cuenta-por-el-precio-desorbitado-de-la-luz_3257662/","Sunday, 29 August 2021","espana","148","149"
"pool","pool","ENG","MWh), con el tercer máximo histórico.. . En concreto, el 'pool' eléctrico registrará para mañana un precio medio de 105,24 euros/MWh, tan","20minutos","https://www.20minutos.es/noticia/4784464/0/precio-luz-cae-miercoles-mantiene-encima-cien-euros-4784464/","Tuesday, 03 August 2021","economia","80","81"
"pool","pool","ENG","nuclear e hidroeléctrica mediante decreto ley.. . Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO₂","elconfidencial","https://www.elconfidencial.com/espana/2021-08-29/ribera-acude-al-congreso-para-dar-cuenta-por-el-precio-desorbitado-de-la-luz_3257662/","Sunday, 29 August 2021","espana","354","355"
"pool","pool","ENG","las que contratan el suministro, no se ven afectados por las oscilaciones del ""pool"".. . Para amortiguar el alza del precio mayorista de la luz, el","20minutos","https://www.20minutos.es/noticia/4788624/0/el-precio-de-la-luz-sigue-escalando-manana-martes-subira-a-un-nuevo-record-maximo-de-120-euros/","Monday, 09 August 2021","economia","276","277"
"pool","pool","ENG","alcanzando los 124,45 euros por megavatio (MWh). El registro medio del 'pool' eléctrico para mañana pulveriza así los 122,76 euros/MWh del jueves 26 de","elconfidencial","https://www.elconfidencial.com/espana/2021-08-29/precio-luz-vuelve-a-batir-record_3257482/","Sunday, 29 August 2021","espana","54","55"
"pool","pool","ENG",". Un reciente análisis de elDiario.es mostraba que la hidroeléctrica ha marcado el precio del pool en 75 de las 100 horas más caras de este año de precios récord.","eldiario","https://www.eldiario.es/economia/energia-hidroelectrica-vuelve-fijar-precio-luz-horas-caras-dia-caro-historia_1_8246488.html","Wednesday, 25 August 2021","economia","348","349"
"pool","pool","ENG","lo que va de mes. . En lo que va de agosto, el 'pool' ha pulverizado todos los récords vistos hasta ahora, apuntando a un precio medio","elconfidencial","https://www.elconfidencial.com/espana/2021-08-29/precio-luz-vuelve-a-batir-record_3257482/","Sunday, 29 August 2021","espana","241","242"
"pool","pool","ENG","(129,63 euros/MWh). Con respecto a hace un año, el pool será un 165% más caro que los niveles que marcaba por las mismas fechas","eldiario","https://www.eldiario.es/economia/energia-hidroelectrica-vuelve-fijar-precio-luz-horas-caras-dia-caro-historia_1_8246488.html","Wednesday, 25 August 2021","economia","549","550"
"pool","pool","ENG","alcista en el precio de la electricidad. Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO2","elconfidencial","https://www.elconfidencial.com/espana/2021-08-29/precio-luz-vuelve-a-batir-record_3257482/","Sunday, 29 August 2021","espana","461","462"
"pool","pool","ENG","en el que el coste de la energía está directamente indexado a los precios del pool, si bien la cotización de este también acaba impactando en lo que pagan los","eldiario","https://www.eldiario.es/economia/energia-hidroelectrica-vuelve-fijar-precio-luz-horas-caras-dia-caro-historia_1_8246488.html","Wednesday, 25 August 2021","economia","775","776"
"pool","pool","ENG","Este precio, inferior a los casi 68 euros que registra ya de media el pool en este año extraordinariamente caro, es muy similar a los cálculos de costes de","eldiario","https://www.eldiario.es/economia/energia-hidroelectrica-vuelve-fijar-precio-luz-horas-caras-dia-caro-historia_1_8246488.html","Wednesday, 25 August 2021","economia","1326","1327"
"pool","pool","ENG","fue de 36 euros.. . En lo que va de agosto, el 'pool' ha pulverizado todos los récords vistos hasta ahora, apuntando a un precio medio","eldiario","https://www.eldiario.es/economia/precio-luz-dispara-jueves-record-historico-alcanza-122-76-euros-mwh_1_8245390.html","Wednesday, 25 August 2021","economia","272","273"
"pool","pool","ENG","esa propuesta se va a estudiar.. . Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO2","eldiario","https://www.eldiario.es/economia/precio-luz-dispara-jueves-record-historico-alcanza-122-76-euros-mwh_1_8245390.html","Wednesday, 25 August 2021","economia","459","460"
"pool","pool","ENG","los que el coste de la energía está directamente referenciado a los precios del denominado pool. Las eléctricas han pedido reformar esta tarifa, que pese a estar sujeta a","eldiario","https://www.eldiario.es/economia/precio-luz-dispara-jueves-record-historico-alcanza-122-76-euros-mwh_1_8245390.html","Wednesday, 25 August 2021","economia","657","658"
"pool","pool","ENG","siga y quien no que se retrate ante la ciudadanía"".. . El 'pool' eléctrico ha registrado este miércoles su tercer récord histórico consecutivo, hasta situarse en","elmundo","https://www.elmundo.es/espana/2021/08/11/6113aa94fc6c83631f8b4637.html","Wednesday, 11 August 2021","espana","550","551"
"pool","pool","ENG",", que buscan la transición hacia un modelo de energía renovable.. . El 'pool' eléctrico registrará para el sábado 14 de agosto un precio medio de 114,63 euros","elconfidencial","https://www.elconfidencial.com/economia/2021-08-13/precio-luz-cinco-dias-de-records-sabado_3230806/","Friday, 13 August 2021","economia","231","232"
"pool","pool","ENG","Europa Press.. . Esta vez, en plena escalada de precios, el 'pool' eléctrico registrará para este miércoles 11 de agosto un precio medio de 113,99 euros","elconfidencial","https://www.elconfidencial.com/economia/2021-08-10/directo-empresas-mercados-economia_3224676/","Tuesday, 10 August 2021","economia","1303","1304"
"pool","pool","ENG","mes del año pasado.. . En lo que va de agosto, el 'pool' ha registrado ocho récords: los cinco que marcó entre el lunes y el","elconfidencial","https://www.elconfidencial.com/economia/2021-08-13/precio-luz-cinco-dias-de-records-sabado_3230806/","Friday, 13 August 2021","economia","367","368"
"pool","pool","ENG","un año, según datos de OMIE recogidos por Europa Press.. . El 'pool' eléctrico registrará para este viernes 13 de agosto un precio medio de 117,29 euros","elconfidencial","https://www.elconfidencial.com/economia/2021-08-13/precio-de-la-luz-quinto-record-consecutivo_3229902/","Friday, 13 August 2021","economia","219","220"
"pool","pool","ENG","en el mercado mayorista. El precio medio diario de la electricidad en el denominado pool, que determina una parte de la factura, se disparará este miércoles un 14,37","eldiario","https://www.eldiario.es/economia/gobierno-estudiara-recorte-extra-electricas-pide-valorar-propuestas_1_8242669.html","Tuesday, 24 August 2021","economia","521","522"
"pool","pool","ENG","Europa Press.. . Esta vez, en plena escalada de precios, el 'pool' eléctrico registrará para este miércoles 11 de agosto un precio medio de 113,99 euros","elconfidencial","https://www.elconfidencial.com/economia/2021-08-10/precio-de-la-luz-precio-record-historico_3225120/","Tuesday, 10 August 2021","economia","126","127"
"pool","pool","ENG","del año pasado.. . Además, en lo que va de agosto el 'pool' ha registrado ya ocho récords, incluidos los cinco días de esta semana.","elconfidencial","https://www.elconfidencial.com/economia/2021-08-13/precio-de-la-luz-quinto-record-consecutivo_3229902/","Friday, 13 August 2021","economia","407","408"
"pool","pool","ENG","para este miércoles solo es superado en la serie histórica en el precio del 'pool' eléctrico por los 117,14 euros/MWh del pasado viernes y los 117,29 euros","eldiario","https://www.eldiario.es/economia/gobierno-estudiara-recorte-extra-electricas-pide-valorar-propuestas_1_8242669.html","Tuesday, 24 August 2021","economia","596","597"
"pool","pool","ENG",". La espiral del mes pasado ya convirtió a 2021 en el año con el pool más caro hasta ahora. Las previsiones apuntan a precios altos para lo que queda","eldiario","https://www.eldiario.es/economia/precio-luz-bate-martes-record-historico-segundo-dia-consecutivo_1_8206363.html","Monday, 09 August 2021","economia","300","301"
"pool","pool","ENG","año pasado.. . Además, en lo que va de agosto, el 'pool' ha registrado ya seis nuevos récords, incluido el de este lunes, martes","elconfidencial","https://www.elconfidencial.com/economia/2021-08-10/precio-de-la-luz-precio-record-historico_3225120/","Tuesday, 10 August 2021","economia","306","307"
"pool","pool","ENG","pedido modificar el PVPC. Pese a estar más expuesto a las oscilaciones del llamado pool, esta opción es más barata que las ofertas que promocionan las empresas en el","eldiario","https://www.eldiario.es/economia/gobierno-estudiara-recorte-extra-electricas-pide-valorar-propuestas_1_8242669.html","Tuesday, 24 August 2021","economia","689","690"
"pool","pool","ENG","semirregulada para, según Endesa, ""proteger"" al consumidor de las fluctuaciones del pool.. . Pese a las medidas aprobadas por el Gobierno para frenar esta escalada del","eldiario","https://www.eldiario.es/economia/precio-luz-bate-martes-record-historico-segundo-dia-consecutivo_1_8206363.html","Monday, 09 August 2021","economia","517","518"
"pool","pool","ENG","a 38,09 euros/MWh.. . Sin embargo, esta vez, el 'pool' eléctrico registrará para este lunes 9 de agosto un precio medio de 106,74 euros","elmundo","https://www.elmundo.es/economia/2021/08/08/6110139bfdddffb5418b4571.html","Sunday, 08 August 2021","portada","183","184"
"pool","pool","ENG","pasado.. . En concreto, en lo que va de agosto, el 'pool' ha registrado ya su mayor precio histórico, el de este lunes, así","elmundo","https://www.elmundo.es/economia/2021/08/08/6110139bfdddffb5418b4571.html","Sunday, 08 August 2021","portada","382","383"
"pool","pool","ENG","mayor cuota del sistema. Normalmente no sería Banca March la que lideraría el 'pool', por lo que nos veríamos arrastrados a decisiones que podríamos no compartir”","elpais","https://elpais.com/economia/2021-08-10/el-98-de-la-banca-se-adhiere-al-codigo-de-buenas-practicas-que-lanzo-economia-para-las-quitas-a-empresas-con-aval-del-ico.html","Tuesday, 10 August 2021","economia","774","775"
"pool","pool","ENG","el registrado hace exactamente un año, según datos de OMIE.. . El 'pool' eléctrico registrará para este viernes 13 de agosto un precio medio de 117,29 euros","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2021/08/13/61160bd1fc6c83631f8b46a5.html","Friday, 13 August 2021","economia","228","229"
"pool","pool","ENG","año pasado.. . Además, en lo que va de agosto, el 'pool' ha registrado ya ocho nuevos récords, incluidos los cinco días de esta semana","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2021/08/13/61160bd1fc6c83631f8b46a5.html","Friday, 13 August 2021","economia","394","395"
