borrowing,lang,context,newspaper,url,date,section,start_token,end_token
outsider,ENG,"cuatro años ""Trump era un outsider, nadie lo conocía"",",20minutos,https://www.20minutos.es/noticia/4336061/0/pandemia-trump-crisis-elecciones-ee-uu-biden/,2020-07-30 00:00:00+00:00,portada,756,757
outsider,ENG,"del 56% para el outsider y disidente Rafael Abinader,",elmundo,https://www.elmundo.es/internacional/2020/07/04/5f00e44efc6c8338448b4642.html,2020-07-04 00:00:00+00:00,portada,,
outsider,ENG,"Fazioli de cola, el rapsoda outsider cantó incunables de toda su trayectoria",lavanguardia,https://www.lavanguardia.com/musica/20200724/482479991114/nick-cave-concierto-streaming-alexandra-palace.html,2020-07-24 00:00:00+00:00,portada,560,561
outsider,ENG,"Gil ya era por entonces un outsider, un incordiante de lengua afilada",elconfidencial,https://www.elconfidencial.com/deportes/futbol/2020-07-27/atletico-madrid-jesus-gil-paulo-futre-vicente-calderon_2694051/,2020-07-27 00:00:00+00:00,deporte,985,986
outsider,ENG,"la hizo sentirse como una 'outsider,' tal y como describe",elpais,https://elpais.com/cultura/2020/07/23/babelia/1595499392_687035.html,2020-07-23 00:00:00+00:00,portada,965,966
outsider,ENG,"modelos preferidos por la moda más outsider es Curro Verdugo, que disfrutó",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/modernidad-espanola-creativa-gucci_2690307/,2020-07-27 00:00:00+00:00,moda,766,767
outsider,ENG,"político al uso, sino un outsider en ese mundo, describe",elpais,https://elpais.com/espana/2020-07-03/gonzalo-caballero-el-sobrino-discolo-que-encontro-la-led-al-final-del-tunel.html,2020-07-03 00:00:00+00:00,espana,,
outsider,ENG,Siempre se ha considerado un 'outsider'.  Así que cuando,elconfidencial,https://www.elconfidencial.com/mundo/europa/2020-07-18/cummings-reforma-ejercito-reino-unido_2684252/,2020-07-18 00:00:00+00:00,internacional,223,224
outsider,ENG,"Talvi, de outsider a canciller que lució la",eldiario,https://www.eldiario.es/politica/Talvi-outsider-canciller-humanitaria-uruguaya_0_1043946749.html,2020-07-01 00:00:00+00:00,internacional,,
outsider,ENG,A Coruña.. . Un outsider de la política. . Igual,elpais,https://elpais.com/espana/2020-07-03/gonzalo-caballero-el-sobrino-discolo-que-encontro-la-led-al-final-del-tunel.html,2020-07-03 00:00:00+00:00,espana,,
outsider,ENG,economista se convertía en el outsider de uno de los dos,eldiario,https://www.eldiario.es/politica/Talvi-outsider-canciller-humanitaria-uruguaya_0_1043946749.html,2020-07-01 00:00:00+00:00,internacional,,
outsider,ENG,si bien su carácter de outsider y su radicalismo le convierten,elpais,https://elpais.com/internacional/2020-07-04/croacia-celebra-unas-inciertas-legislativas-marcadas-por-el-golpe-al-turismo-de-la-pandemia.html,2020-07-04 00:00:00+00:00,portada,,
outsiders,ENG,de tantos cuantos se sientan “outsiders” o simplemente alternativos.  ,lavanguardia,https://www.lavanguardia.com/participacion/cartas/20200715/482319054745/concierto-christina-rosenvinge-barcelona-normas-covid-nits-primavera-forum.html,2020-07-15 00:00:00+00:00,cultura,747,748
outsiders,ENG,; adolescentes bisoños junto a veteranos outsiders transportando imágenes de un globo terr,lavanguardia,https://www.lavanguardia.com/internacional/20200721/482289400586/seattle-davos-regreso-futuro-alterglobalizacion.html,2020-07-21 00:00:00+00:00,portada,748,749
outsiders,ENG,es uno de esos personajes «outsiders» que te dan otra perspectiva,abc,https://www.abc.es/historia/abci-mercenario-republicano-y-vedete-romance-enfurecio-franco-durante-guerra-civil-202007231953_noticia.html,2020-07-23 00:00:00+00:00,cultura,854,855
outsourcing,ENG,de tributos y contratos relevantes de outsourcing en España) y en Servicios,elconfidencial,https://www.elconfidencial.com/empresas/2020-07-29/indra-pierde-75-m-en-el-semestre-por-el-coronavirus-pero-aumenta-su-cartera_2699772/,2020-07-29 00:00:00+00:00,economia,1026,1027
over,ENG,riesgo tiene el uso del over de counter o las ,elpais,https://elpais.com/economia/2020-07-11/sebastian-albella-para-estar-en-primera-division-una-empresa-tiene-que-cotizar.html,2020-07-11 00:00:00+00:00,economia,,
overbooking,ENG,el Rayo Vallecano.  El overbooking de futbolistas en la plantilla del,elconfidencial,https://www.elconfidencial.com/deportes/futbol/2020-07-28/real-madrid-reguilon-kubo-oscar-rodriguez_2697035/,2020-07-28 00:00:00+00:00,deporte,1070,1071
over-compliance,ENG,el exceso de cumplimiento ( over-compliance ) en el sector financiero,elpais,https://elpais.com/internacional/2020-07-03/la-onu-denuncia-que-en-venezuela-continuan-las-violaciones-de-derechos.html,2020-07-03 00:00:00+00:00,internacional,,
oversize,ENG,  Apuesta por un marcado patrón oversize para seguir esa estela de tendencia,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-24/sandalias-blancas-street-style-looks-insiders_2680915/,2020-07-24 00:00:00+00:00,moda,200,201
oversize,ENG,", a poder ser de corte oversize, y un top, pero",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-13/moda-tendencias-street-style-americana-y-top_2659680/,2020-07-13 00:00:00+00:00,moda,127,128
oversize,ENG,", en efecto, un vestido oversize, con mangas de volumen y",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-29/vestidos-hm-quedan-bien-bajitas-alexandra-pereira_2693752/,2020-07-29 00:00:00+00:00,moda,363,364
oversize,ENG,".  Con un corte claramente oversize y muy holgado, la nueva",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-29/parka-fluida-zara-nueva-coleccion-septiembre_2698992/,2020-07-29 00:00:00+00:00,moda,257,258
oversize,ENG,"clásica y pantalón ancho de corte oversize, solo así respetarás la esencia",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-12/moda-tendencia-look-pijama-insiders-street-style_2659555/,2020-07-12 00:00:00+00:00,moda,,
oversize,ENG,"con una camisa blanca de corte oversize nos encanta, pero también puedes",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/pantalon-skinny-uterque-efecto-metalizado-plata_2693096/,2020-07-27 00:00:00+00:00,moda,488,489
oversize,ENG,de Inditex.  Camisa fluida oversize satinada de color celeste de Zara,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-13/feijoo-mujer-noche-electoral-look-eva-cardenas_2679204/,2020-07-13 00:00:00+00:00,moda,330,331
oversize,ENG,"escote, mangas amplias y cuerpo oversize, todo por solo 10 euros",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-02/cya-vestido-rebajas-verano-prendas-irresistibles_2661344/,2020-07-02 00:00:00+00:00,moda,,
oversize,ENG,mismo look una blazer de corte oversize junto con un top minúsculo ,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-13/moda-tendencias-street-style-americana-y-top_2659680/,2020-07-13 00:00:00+00:00,moda,32,33
oversize,ENG,"suelto y ligero para un efecto oversize, y se adaptan a cualquier",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-23/falda-top-poncho-uterque-verano-look-croche_2688664/,2020-07-23 00:00:00+00:00,moda,282,283
oversize,ENG,talla más para conseguir esa imagen oversize tan irresistible.  Súmale que,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-17/pantalon-vaquero-comodo-zara-adelgazar-verano_2680847/,2020-07-17 00:00:00+00:00,moda,411,412
oversize,ENG,ante una camisa blanca de corte oversize confeccionada en popelín. Un básico,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-28/camisa-blanca-zara-look-trabajo-escote-espalda_2693060/,2020-07-28 00:00:00+00:00,moda,172,173
oversize,ENG,asequible con estas prendas: camisa oversize y vestido.,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-03/verano-tendencias-insiders-look-pastel-lila-rosa_2652692/,2020-07-03 00:00:00+00:00,moda,,
oversize,ENG,lanzado una americana fluida de corte oversize a juego por 80 euros.,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-02/zara-falda-adelgazar-perder-una-talla-verano_2659359/,2020-07-02 00:00:00+00:00,moda,,
oversize,ENG,mono a una americana de corte oversize. En este caso es una,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-26/invitada-boda-mango-mono-largo-satinado-look_2691599/,2020-07-26 00:00:00+00:00,moda,441,442
oversize,ENG,tienes que pedirle presentada una camisa oversize de color blanco a tu pareja,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-06/street-style-looks-vestido-blanco-inspiracion_2654588/,2020-07-06 00:00:00+00:00,moda,,
over-the-top,ENG,"de los calificados OTT ( 'over-the-top' ), desde medios sociales",elpais,https://elpais.com/elpais/2020/07/23/planeta_futuro/1595522105_990740.html,2020-07-24 00:00:00+00:00,portada,296,301
pack premium,ENG,Católica  Historia Concurso Consigue el pack premium de los Tercios españoles de 1898,abc,https://www.abc.es/historia/abci-consigue-pack-premium-tercios-espanoles-1898-miniaturas-202007091125_noticia.html,2020-07-09 00:00:00+00:00,cultura,34,36
pack premium,ENG,Consigue el pack premium de los Tercios españoles de 1898,abc,https://www.abc.es/historia/abci-consigue-pack-premium-tercios-espanoles-1898-miniaturas-202007091125_noticia.html,2020-07-09 00:00:00+00:00,cultura,2,4
pack,ENG,", consiguiendo 107 puntos y un pack de quesos frente a los 65",20minutos,https://www.20minutos.es/noticia/4337373/0/equipo-vcky-martin-berrocal-arrasa-desigual-typical-spanish/,2020-07-28 00:00:00+00:00,portada,305,306
pack,ENG,", nos podemos hacer con un pack de tres mascarillas tanto para adultos",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-07-10/boticaria-garcia-lomana-hugo-silva-mascarillas-reutilizables_2670275/,2020-07-10 00:00:00+00:00,moda,,
pack,ENG,"16,99 euros) o al 'pack' completo (35 euros)",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-17/mitele-futbol-subida-precios-champions-mediaset_2685475/,2020-07-17 00:00:00+00:00,tecnologia,327,328
pack,ENG,"212,25 cada una) en su pack con la llave Allen insuficiente para",elmundo,https://www.elmundo.es/tecnologia/2020/07/29/5f204b77fdddffec5d8b45b1.html,2020-07-29 00:00:00+00:00,portada,486,487
pack,ENG,"Dogs Legion', un 'pack' de llaves para cajas de",20minutos,https://www.20minutos.es/videojuegos/noticia/4322525/0/ubisoft-regalar-watch-dogs-2-pc-criticas-problemas-tecnicos/,2020-07-13 00:00:00+00:00,portada,349,350
pack,ENG,"la UE como un pack, de tal manera que",elconfidencial,https://www.elconfidencial.com/espana/2020-07-02/negociacion-psoe-pp-comision-reconstruccion-enmiendas_2666568/,2020-07-02 00:00:00+00:00,espana,,
pack,ENG,"Makeup Remover (25,82€ el pack de tres) y el Gentle",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-26/sofia-vergara-trucos-antiedad-piel-arrugas_2673064/,2020-07-26 00:00:00+00:00,moda,430,431
pack,ENG,"mes, lo incluiremos con el pack de lanzamiento"". Acepté,",elconfidencial,https://www.elconfidencial.com/empresas/2020-07-13/jose-luis-dominguez-amstrad-teknoland-galerias_2677167/,2020-07-13 00:00:00+00:00,economia,2432,2433
pack,ENG,"Por último, en este pack de medidas de Instagram contra",20minutos,https://www.20minutos.es/noticia/4313023/0/filtro-para-mensajes-toxicos-restringir-cuentas-detectar-el-acoso-en-fotos-asi-lucha-instagram-contra-el-bullying-online/,2020-07-04 00:00:00+00:00,tecnologia,,
pack,ENG,"y ofrece este mes un 'pack' con todo el fútbol,",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-17/mitele-futbol-subida-precios-champions-mediaset_2685475/,2020-07-17 00:00:00+00:00,tecnologia,968,969
pack,ENG,adquirir por unidades o en pack de 12 botellines de 330,20minutos,https://www.20minutos.es/noticia/4319937/0/ciders-bebida-que-arrasa-mercadona/,2020-07-10 00:00:00+00:00,estilo de vida,,
pack,ENG,cuando el precio habitual de este pack es de 114 euros mensuales.,elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-17/mitele-futbol-subida-precios-champions-mediaset_2685475/,2020-07-17 00:00:00+00:00,tecnologia,1007,1008
pack,ENG,de solicitar en la recepción un pack con elementos de higiene y protección,elpais,https://elviajero.elpais.com/elviajero/2020/07/31/actualidad/1596183108_706941.html,2020-07-31 00:00:00+00:00,portada,374,375
pack,ENG,En este caso con un súper pack de 224 pañales que nos servirá,lavanguardia,https://www.lavanguardia.com/comprar/20200710/482204154509/ofertas-mejores-semanas-amazon-chollos-descuentos-comprar.html,2020-07-10 00:00:00+00:00,portada,,
pack,ENG,en unidades sueltas o en pack de 12 botellines.. . ,20minutos,https://www.20minutos.es/noticia/4319937/0/ciders-bebida-que-arrasa-mercadona/,2020-07-10 00:00:00+00:00,estilo de vida,,
pack,ENG,forma individual o en el 'pack' de la Trilogía Mafia.,lavanguardia,https://www.lavanguardia.com/videojuegos/20200722/482467818129/videojuegos-mafia-definitive-edition-nuevo-gameplay-lanzamiento.html,2020-07-22 00:00:00+00:00,tecnologia,312,313
pack,ENG,instalable. La ventaja del 'pack' de este operador es que,elpais,https://elpais.com/tecnologia/2020-07-27/al-pueblo-de-vacaciones-o-a-teletrabajar-pistas-para-una-mejor-conexion-desde-zonas-rurales.html,2020-07-27 00:00:00+00:00,portada,589,590
pack,ENG,pero se puede comprar un 'pack' de cinco filtros de recambio,20minutos,https://www.20minutos.es/noticia/4332750/0/esta-mascarilla-inteligente-ffp3-anti-coronavirus-es-capaz-de-comunicarse-con-tu-smartphone/,2020-07-22 00:00:00+00:00,portada,333,334
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-16/mascarillas-supermercados-ocu-mercadona_2685067/,2020-07-16 00:00:00+00:00,gente,387,388
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-17/lista-las-mejores-marcas-mascarillas-supermercados-ocu_2685067/,2020-07-17 00:00:00+00:00,gente,386,387
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-18/estas-son-las-mejores-marcas-mascarillas-segun-la-ocu_2685067/,2020-07-18 00:00:00+00:00,gente,386,387
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-19/segun-ocu-mejores-marcas-mascarillas-supermercado_2685067/,2020-07-19 00:00:00+00:00,gente,386,387
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-21/ocu-mejores-marcas-mascarillas-venden-supermercado_2685067/,2020-07-21 00:00:00+00:00,gente,386,387
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-23/ocu-marcas-mascarillas-supermercado-venden_2685067/,2020-07-23 00:00:00+00:00,gente,386,387
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-24/las-mejores-marcas-mascarillas-supermercado-venden_2685067/,2020-07-24 00:00:00+00:00,gente,386,387
pack,ENG,precio de referencia para el 'pack' de 10 es también de,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-28/las-marcas-de-mascarillas-venden-supermercado-segun-ocu_2685067/,2020-07-28 00:00:00+00:00,gente,386,387
pack,ENG,producto tiene que ir un buen pack de bayetas de microfibra suaves y,20minutos,https://www.20minutos.es/noticia/4326069/0/hazte-con-el-kit-perfecto-para-limpiar-tu-coche-y-que-este-reluciente-este-verano/,2020-07-18 00:00:00+00:00,portada,320,321
pack,ENG,que vino de regalo con el pack de conocerse. Hay quien los,elmundo,https://www.elmundo.es/internacional/2020/07/15/5f0b04f4fdddff87698b45a0.html,2020-07-15 00:00:00+00:00,internacional,155,156
pack,ENG,servicios. Si interesa un 'pack' lo más austero posible pero,elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-17/mitele-futbol-subida-precios-champions-mediaset_2685475/,2020-07-17 00:00:00+00:00,tecnologia,869,870
pack,ENG,Spaceo y se venden en un pack de tres por 20 euros.,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-07-03/leroy-merlin-diy-macetero-estante-manualidades_2651503/,2020-07-03 00:00:00+00:00,moda,,
packaging,ENG,"acopio de bolsas para el packaging y proveedores alternativos, porque",elconfidencial,https://www.elconfidencial.com/empresas/2020-07-04/reciclaje-neurociencia-empresas-espanolas-crean-empleo-pese-covid_2668200/,2020-07-04 00:00:00+00:00,economia,,
packaging,ENG,"años. El coste del 'packaging' y, sobre todo,",elpais,https://elpais.com/economia/2020-07-12/pantallas-para-el-distanciamiento-fisico-no-social.html,2020-07-12 00:00:00+00:00,portada,450,451
packaging,ENG,"el cuerpo, dispositivos digitales y packaging.  Por otro lado,",elpais,https://elpais.com/elpais/2020/07/22/icon_design/1595434564_387398.html,2020-07-22 00:00:00+00:00,portada,212,213
packaging,ENG,"potenciales usos abarcan desde el packaging de alimentos, para mantenerlos",eldiario,https://www.eldiario.es/edcreativo/nanotecnologia-viene-arboles_1_6087300.html,2020-07-09 00:00:00+00:00,portada,,
packaging,ENG,superfluos:  El embalaje o packaging  Quitar el embalaje de productos,20minutos,https://www.20minutos.es/noticia/4323626/0/doce-cosas-que-guardas-en-el-bano-y-de-las-que-tendrias-que-deshacerte/,2020-07-15 00:00:00+00:00,salud,168,169
